año,codigo snies del programa,graduados,id genero,semestre
2019,54027,10,2,1
2019,54030,17,1,1
2019,54034,11,1,1
2019,54035,1,1,1
2019,54036,4,2,1
2019,54038,1,1,1
2019,54039,17,1,1
2019,54043,3,2,1
2019,54044,2,2,1
2019,54045,2,2,1
2019,54046,1,2,1
2019,54048,1,1,1
2019,54049,3,1,1
2019,54050,4,2,1
2019,54052,2,2,1
2019,54053,2,2,1
2019,54056,2,1,1
2019,54059,2,1,1
2019,54060,41,1,1
2019,54062,19,2,1
2019,54067,17,2,1
2019,54068,9,2,1
2019,54069,6,1,1
2019,54070,4,2,1
2019,54072,2,1,1
2019,54073,12,1,1
2019,54074,48,1,1
2019,54076,8,2,1
2019,54077,6,1,1
2019,54078,6,2,1
2019,54080,22,1,1
2019,54083,22,2,1
2019,54084,2,1,1
2019,54085,2,2,1
2019,54086,63,2,1
2019,54088,33,1,1
2019,54089,70,1,1
2019,54090,16,2,1
2019,54091,19,1,1
2019,54092,27,2,1
2019,54095,75,2,1
2019,54096,6,1,1
2019,54097,6,1,1
2019,54102,35,2,1
2019,54104,6,2,1
2019,54106,10,2,1
2019,54107,4,1,1
2019,54111,24,2,1
2019,54112,3,2,1
2019,54115,1,2,1
2019,54117,7,1,1
2019,54118,3,1,1
2019,54122,9,2,1
2019,54123,14,2,1
2019,54125,21,1,1
2019,54126,12,1,1
2019,54128,1,1,1
2019,54129,6,1,1
2019,54130,2,1,1
2019,54135,2,1,1
2019,54137,1,2,1
2019,54138,1,2,1
2019,54139,6,2,1
2019,54140,7,1,1
2019,54141,14,1,1
2019,54142,18,2,1
2019,54143,132,1,1
2019,54146,17,2,1
2019,54148,32,2,1
2019,54149,10,1,1
2019,54150,2,1,1
2019,54151,3,2,1
2019,54153,39,2,1
2019,54154,7,1,1
2019,54159,22,2,1
2019,54163,1,1,1
2019,54172,1,1,1
2019,54182,5,1,1
2019,54186,4,1,1
2019,54187,5,2,1
2019,54188,6,2,1
2019,54190,18,2,1
2019,54194,15,1,1
2019,54197,2,1,1
2019,54198,28,1,1
2019,54199,15,1,1
2019,54200,2,2,1
2019,54201,129,2,1
2019,54202,5,1,1
2019,54204,41,2,1
2019,54205,13,1,1
2019,54206,8,2,1
2019,54207,11,1,1
2019,54211,14,2,1
2019,54212,5,1,1
2019,54213,2,2,1
2019,54214,7,1,1
2019,54215,13,2,1
2019,54216,2,2,1
2019,54218,19,2,1
2019,54220,1,1,1
2019,54222,14,2,1
2019,54226,9,2,1
2019,54227,6,2,1
2019,54231,61,1,1
2019,54235,2,1,1
2019,54237,12,1,1
2019,54238,1,2,1
2019,54239,11,1,1
2019,54241,1,2,1
2019,54245,14,2,1
2019,54247,1,2,1
2019,54251,29,1,1
2019,54255,20,2,1
2019,54257,14,2,1
2019,54263,58,2,1
2019,54273,14,2,1
2019,54274,8,2,1
2019,54275,4,1,1
2019,54276,3,1,1
2019,54278,1,1,1
2019,54281,17,2,1
2019,54283,14,2,1
2019,54286,12,2,1
2019,54290,7,1,1
2019,54291,2,1,1
2019,54293,17,1,1
2019,54294,4,1,1
2019,54296,19,2,1
2019,54304,25,1,1
2019,54305,18,2,1
2019,54307,8,2,1
2019,54308,39,2,1
2019,54309,37,1,1
2019,54310,3,1,1
2019,54311,4,2,1
2019,54312,3,2,1
2019,54315,9,1,1
2019,54316,1,2,1
2019,54317,12,2,1
2019,54321,14,2,1
2019,54322,5,1,1
2019,54324,2,2,1
2019,54325,3,1,1
2019,54327,8,2,1
2019,54328,3,1,1
2019,54332,9,2,1
2019,54334,32,1,1
2019,54336,1,1,1
2019,54337,5,2,1
2019,54340,3,1,1
2019,54342,3,1,1
2019,54344,46,1,1
2019,54345,1,1,1
2019,54346,18,2,1
2019,54348,16,2,1
2019,54349,5,1,1
2019,54350,1,1,1
2019,54353,35,2,1
2019,54356,50,1,1
2019,54358,24,1,1
2019,54359,12,1,1
2019,54361,28,2,1
2019,54363,13,2,1
2019,54364,26,1,1
2019,54365,20,1,1
2019,54366,1,1,1
2019,54367,7,1,1
2019,54369,158,1,1
2019,54370,26,2,1
2019,54371,39,2,1
2019,54373,5,1,1
2019,54374,2,2,1
2019,54376,12,1,1
2019,54378,9,2,1
2019,54381,1,1,1
2019,54382,1,1,1
2019,54385,7,1,1
2019,54387,1,2,1
2019,54388,48,1,1
2019,54389,2,1,1
2019,54391,7,1,1
2019,54393,12,2,1
2019,54394,5,2,1
2019,54395,16,1,1
2019,54399,37,2,1
2019,54401,12,2,1
2019,54402,43,2,1
2019,54404,5,2,1
2019,54405,22,2,1
2019,54406,23,1,1
2019,54413,2,2,1
2019,54414,3,2,1
2019,54415,13,1,1
2019,54416,7,1,1
2019,54424,5,1,1
2019,54425,1,1,1
2019,54426,1,1,1
2019,54428,18,1,1
2019,54435,1,1,1
2019,54436,2,1,1
2019,54443,192,2,1
2019,54446,5,2,1
2019,54447,2,2,1
2019,54448,2,2,1
2019,54449,82,1,1
2019,54450,52,1,1
2019,54453,1,2,1
2019,54454,2,2,1
2019,54455,3,2,1
2019,54460,3,2,1
2019,54462,23,2,1
2019,54464,6,1,1
2019,54465,8,1,1
2019,54466,6,1,1
2019,54467,1,2,1
2019,54468,7,2,1
2019,54469,32,1,1
2019,54470,1,1,1
2019,54472,1,2,1
2019,54474,24,1,1
2019,54475,20,1,1
2019,54476,29,1,1
2019,54477,31,2,1
2019,54481,4,1,1
2019,54482,23,2,1
2019,54484,21,2,1
2019,54486,22,1,1
2019,54487,47,1,1
2019,54488,20,2,1
2019,54489,14,1,1
2019,54490,10,2,1
2019,54491,63,1,1
2019,54492,46,2,1
2019,54493,1,1,1
2019,54494,17,2,1
2019,54495,41,2,1
2019,54509,12,1,1
2019,54513,3,1,1
2019,54514,5,1,1
2019,54516,2,2,1
2019,54517,2,1,1
2019,54518,1,2,1
2019,54524,36,1,1
2019,54526,23,1,1
2019,54527,18,2,1
2019,54528,11,1,1
2019,54529,1,1,1
2019,54532,13,1,1
2019,54533,35,2,1
2019,54534,38,1,1
2019,54536,23,1,1
2019,54538,3,1,1
2019,54539,17,2,1
2019,54545,1,2,1
2019,54546,6,1,1
2019,54547,18,2,1
2019,54548,4,2,1
2019,54549,11,2,1
2019,54550,10,1,1
2019,54552,14,1,1
2019,54557,2,1,1
2019,54558,4,1,1
2019,54559,27,1,1
2019,54561,9,1,1
2019,54562,1,1,1
2019,54567,21,2,1
2019,54570,22,1,1
2019,54572,1,2,1
2019,54574,1,2,1
2019,54575,27,1,1
2019,54576,8,2,1
2019,54577,7,1,1
2019,54578,52,1,1
2019,54580,6,1,1
2019,54581,10,2,1
2019,54582,23,1,1
2019,54584,29,2,1
2019,54587,17,2,1
2019,54588,16,1,1
2019,54590,9,1,1
2019,54591,17,1,1
2019,54594,2,2,1
2019,54595,26,2,1
2019,54596,16,1,1
2019,54601,24,1,1
2019,54602,9,2,1
2019,54607,1,1,1
2019,54613,7,1,1
2019,54616,1,2,1
2019,54617,4,2,1
2019,54618,1,2,1
2019,54619,1,2,1
2019,54625,3,1,1
2019,54634,11,1,1
2019,54636,6,2,1
2019,54638,3,2,1
2019,54639,14,1,1
2019,54640,12,2,1
2019,54641,2,1,1
2019,54643,6,2,1
2019,54646,1,2,1
2019,54647,8,2,1
2019,54649,3,1,1
2019,54655,3,1,1
2019,54656,128,2,1
2019,54657,28,2,1
2019,54658,30,2,1
2019,54660,5,2,1
2019,54661,51,2,1
2019,54668,53,2,1
2019,54669,222,2,1
2019,54670,20,1,1
2019,54674,2,1,1
2019,54679,3,1,1
2019,54680,4,1,1
2019,54681,10,2,1
2019,54682,1,1,1
2019,54683,6,2,1
2019,54684,7,1,1
2019,54685,74,2,1
2019,54690,2,2,1
2019,54691,30,1,1
2019,54694,129,1,1
2019,54696,2,1,1
2019,54697,4,1,1
2019,54698,1,1,1
2019,54699,14,1,1
2019,54700,21,2,1
2019,54701,20,1,1
2019,54702,3,1,1
2019,54718,32,1,1
2019,54721,25,2,1
2019,54722,16,2,1
2019,54723,2,2,1
2019,54724,2,1,1
2019,54726,19,1,1
2019,54737,3,1,1
2019,54738,16,2,1
2019,54739,12,2,1
2019,54740,13,1,1
2019,54742,17,1,1
2019,54744,6,2,1
2019,54745,68,2,1
2019,54746,29,2,1
2019,54750,17,2,1
2019,54756,12,1,1
2019,54757,6,2,1
2019,54758,17,1,1
2019,54759,23,1,1
2019,54760,2,1,1
2019,54761,31,2,1
2019,54762,58,1,1
2019,54765,27,1,1
2019,54766,13,1,1
2019,54768,52,2,1
2019,54769,92,1,1
2019,54772,1,2,1
2019,54774,25,1,1
2019,54775,2,1,1
2019,54776,1,2,1
2019,54779,1,2,1
2019,54780,5,2,1
2019,54782,9,1,1
2019,54783,15,2,1
2019,54786,3,2,1
2019,54787,1,1,1
2019,54788,4,1,1
2019,54789,1,2,1
2019,54790,1,2,1
2019,54791,15,2,1
2019,54795,12,1,1
2019,54797,20,1,1
2019,54801,2,1,1
2019,54806,3,2,1
2019,54808,5,1,1
2019,54809,19,1,1
2019,54811,14,1,1
2019,54812,13,1,1
2019,54814,10,1,1
2019,54815,23,1,1
2019,54817,11,1,1
2019,54819,30,1,1
2019,54820,30,1,1
2019,54821,27,1,1
2019,54831,35,2,1
2019,54832,4,2,1
2019,54833,1,2,1
2019,54854,3,1,1
2019,54861,34,2,1
2019,54862,45,1,1
2019,54864,8,1,1
2019,54867,9,1,1
2019,54868,20,2,1
2019,54872,10,2,1
2019,54873,10,1,1
2019,54878,14,2,1
2019,54879,10,2,1
2019,54881,16,1,1
2019,54884,21,2,1
2019,54885,26,1,1
2019,54887,2,1,1
2019,54897,1,1,1
2019,54904,1,2,1
2019,54906,1,2,1
2019,54908,1,1,1
2019,54915,25,2,1
2019,54917,3,1,1
2019,54918,3,2,1
2019,54919,1,1,1
2019,54920,15,1,1
2019,54921,8,1,1
2019,54922,72,1,1
2019,54924,15,2,1
2019,54925,2,2,1
2019,54926,2,1,1
2019,54927,12,2,1
2019,54928,10,2,1
2019,54929,2,2,1
2019,54930,10,1,1
2019,54931,13,2,1
2019,54932,62,2,1
2019,54933,168,2,1
2019,54936,46,2,1
2019,54938,234,2,1
2019,54941,1,2,1
2019,54942,31,2,1
2019,54945,1,2,1
2019,54947,1,1,1
2019,54957,39,1,1
2019,54960,14,1,1
2019,54963,16,1,1
2019,54964,1,1,1
2019,54965,18,2,1
2019,54970,6,1,1
2019,54980,30,2,1
2019,54981,32,2,1
2019,54982,2,2,1
2019,54990,1,1,1
2019,54993,10,1,1
2019,54994,8,1,1
2019,54995,4,1,1
2019,54999,9,2,1
2019,55002,15,2,1
2019,55003,2,1,1
2019,55008,23,2,1
2019,55009,20,2,1
2019,55011,13,2,1
2019,55012,7,1,1
2019,55014,6,2,1
2019,55015,12,2,1
2019,55016,18,2,1
2019,55017,117,2,1
2019,55018,25,2,1
2019,55019,49,2,1
2019,55022,4,1,1
2019,55023,1,1,1
2019,55026,6,2,1
2019,55030,5,1,1
2019,55031,4,2,1
2019,55034,5,2,1
2019,55035,26,2,1
2019,55036,22,2,1
2019,55038,10,1,1
2019,55040,16,1,1
2019,55041,1,2,1
2019,55043,2,2,1
2019,55044,4,1,1
2019,55045,3,2,1
2019,55046,5,2,1
2019,55050,1,1,1
2019,55061,13,1,1
2019,55062,1,1,1
2019,55063,1,1,1
2019,55064,6,1,1
2019,55065,1,1,1
2019,55068,2,2,1
2019,55070,12,1,1
2019,55071,5,1,1
2019,55072,89,2,1
2019,55073,5,1,1
2019,55074,6,2,1
2019,55075,1,1,1
2019,55076,35,2,1
2019,55077,1,2,1
2019,55078,3,1,1
2019,55079,1,2,1
2019,55080,18,2,1
2019,55083,5,2,1
2019,55084,2,2,1
2019,55085,3,1,1
2019,55086,1,2,1
2019,55087,10,2,1
2019,55088,11,2,1
2019,55089,8,2,1
2019,55090,9,2,1
2019,55092,5,1,1
2019,55093,13,2,1
2019,55094,17,1,1
2019,55096,19,1,1
2019,55098,11,2,1
2019,55099,6,2,1
2019,55100,2,1,1
2019,55101,1,2,1
2019,55102,10,2,1
2019,55103,1,1,1
2019,55106,5,2,1
2019,55107,2,2,1
2019,55109,4,1,1
2019,55110,27,1,1
2019,55112,2,2,1
2019,55114,2,2,1
2019,55115,3,1,1
2019,55116,1,1,1
2019,55118,1,1,1
2019,55123,2,1,1
2019,55124,2,1,1
2019,55125,2,1,1
2019,55126,3,2,1
2019,55129,3,1,1
2019,55130,7,1,1
2019,55131,2,1,1
2019,55133,18,1,1
2019,55134,32,2,1
2019,55135,17,1,1
2019,55136,16,2,1
2019,55137,1,2,1
2019,55138,3,2,1
2019,55139,4,1,1
2019,55140,12,2,1
2019,55143,4,1,1
2019,55144,50,2,1
2019,55145,24,2,1
2019,55147,6,1,1
2019,55148,9,2,1
2019,55149,1,1,1
2019,55150,14,1,1
2019,55151,3,2,1
2019,55152,3,1,1
2019,55153,4,1,1
2019,55154,50,2,1
2019,55158,6,1,1
2019,55159,11,1,1
2019,55161,70,1,1
2019,55162,1,2,1
2019,55163,33,2,1
2019,55165,2,1,1
2019,55166,4,2,1
2019,55167,68,2,1
2019,55170,10,1,1
2019,55172,18,1,1
2019,55173,16,2,1
2019,55174,6,2,1
2019,55175,7,1,1
2019,55177,90,1,1
2019,55178,83,1,1
2019,55179,7,1,1
2019,55180,27,1,1
2019,55182,3,1,1
2019,55183,1,1,1
2019,55184,1,1,1
2019,55186,3,1,1
2019,55187,1,1,1
2019,55188,3,2,1
2019,55189,10,2,1
2019,55190,16,1,1
2019,55191,3,1,1
2019,55200,10,2,1
2019,55201,5,1,1
2019,55202,22,1,1
2019,55208,17,2,1
2019,55209,3,1,1
2019,90307,2,2,1
2019,90309,12,2,1
2019,90310,39,2,1
2019,90312,84,1,1
2019,90313,135,1,1
2019,90316,1,1,1
2019,90318,1,2,1
2019,90319,2,1,1
2019,90320,24,1,1
2019,90322,17,1,1
2019,90324,6,1,1
2019,90328,14,1,1
2019,90329,25,1,1
2019,90330,8,1,1
2019,90335,1,2,1
2019,90336,1,1,1
2019,90337,11,1,1
2019,90338,2,1,1
2019,90340,2,1,1
2019,90341,9,1,1
2019,90344,1,1,1
2019,90345,5,2,1
2019,90348,5,1,1
2019,90350,2,1,1
2019,90353,7,2,1
2019,90354,5,2,1
2019,90355,11,1,1
2019,90357,28,2,1
2019,90358,16,1,1
2019,90359,12,1,1
2019,90360,12,1,1
2019,90364,61,1,1
2019,90367,3,1,1
2019,90368,33,1,1
2019,90372,5,1,1
2019,90373,30,1,1
2019,90374,1,2,1
2019,90379,17,2,1
2019,90381,2,1,1
2019,90383,17,2,1
2019,90387,5,1,1
2019,90391,8,2,1
2019,90393,3,1,1
2019,90394,51,2,1
2019,90395,17,2,1
2019,90397,6,1,1
2019,90399,1214,2,1
2019,90400,5,1,1
2019,90402,5,2,1
2019,90408,4,1,1
2019,90409,13,2,1
2019,90411,2,1,1
2019,90413,41,1,1
2019,90414,17,2,1
2019,90419,17,2,1
2019,90424,4,1,1
2019,90425,32,2,1
2019,90426,9,1,1
2019,90427,56,2,1
2019,90428,23,1,1
2019,90442,27,1,1
2019,90455,7,2,1
2019,90456,1,1,1
2019,90458,51,1,1
2019,90459,9,1,1
2019,90460,5,1,1
2019,90461,11,2,1
2019,90464,3,2,1
2019,90468,4,2,1
2019,90469,10,1,1
2019,90470,2,1,1
2019,90471,8,1,1
2019,90472,3,1,1
2019,90473,2,2,1
2019,90474,5,1,1
2019,90475,10,1,1
2019,90476,10,1,1
2019,90479,1,1,1
2019,90481,1,1,1
2019,90482,13,1,1
2019,90487,66,1,1
2019,90489,3,2,1
2019,90494,3,2,1
2019,90495,9,2,1
2019,90496,4,2,1
2019,90497,14,2,1
2019,90498,10,2,1
2019,90499,10,1,1
2019,90500,9,2,1
2019,90504,1,2,1
2019,90511,5,2,1
2019,90513,14,2,1
2019,90518,3,1,1
2019,90519,39,2,1
2019,90522,1,1,1
2019,90524,2,1,1
2019,90526,2,1,1
2019,90528,1,2,1
2019,90529,38,1,1
2019,90531,16,1,1
2019,90533,2,2,1
2019,90535,9,2,1
2019,90536,5,2,1
2019,90537,68,1,1
2019,90540,3,2,1
2019,90542,1,1,1
2019,90546,1,2,1
2019,90547,15,1,1
2019,90550,3,2,1
2019,90551,2,1,1
2019,90552,30,1,1
2019,90554,6,2,1
2019,90555,19,1,1
2019,90556,1,2,1
2019,90557,16,1,1
2019,90558,32,2,1
2019,90559,2,2,1
2019,90563,5,1,1
2019,90566,18,2,1
2019,90567,7,1,1
2019,90568,46,2,1
2019,90569,7,1,1
2019,90570,10,2,1
2019,90571,48,1,1
2019,90572,4,1,1
2019,90573,2,2,1
2019,90574,21,2,1
2019,90575,4,2,1
2019,90576,1,2,1
2019,90577,5,2,1
2019,90578,44,1,1
2019,90579,33,1,1
2019,90580,58,2,1
2019,90581,33,2,1
2019,90582,49,2,1
2019,90583,62,2,1
2019,90584,36,1,1
2019,90585,17,2,1
2019,90586,41,1,1
2019,90587,18,1,1
2019,90588,22,2,1
2019,90589,17,2,1
2019,90590,46,1,1
2019,90591,33,2,1
2019,90593,9,1,1
2019,90595,7,2,1
2019,90596,33,2,1
2019,90597,25,1,1
2019,90598,51,1,1
2019,90601,2,1,1
2019,90602,8,2,1
2019,90603,6,2,1
2019,90604,3,1,1
2019,90608,3,2,1
2019,90611,2,2,1
2019,90612,4,1,1
2019,90614,59,1,1
2019,90615,8,2,1
2019,90616,16,2,1
2019,90618,5,2,1
2019,90619,46,1,1
2019,90620,33,2,1
2019,90621,29,2,1
2019,90622,10,2,1
2019,90623,34,2,1
2019,90624,20,1,1
2019,90625,27,2,1
2019,90626,40,2,1
2019,90627,1,1,1
2019,90629,1,1,1
2019,90633,27,2,1
2019,90635,1,2,1
2019,90637,40,2,1
2019,90638,42,1,1
2019,90639,2,1,1
2019,90640,15,1,1
2019,90644,4,1,1
2019,90645,3,1,1
2019,90647,20,2,1
2019,90648,6,1,1
2019,90649,11,1,1
2019,90653,20,2,1
2019,90654,19,1,1
2019,90655,1,2,1
2019,90656,1,1,1
2019,90657,1,2,1
2019,90658,5,2,1
2019,90660,4,2,1
2019,90661,5,1,1
2019,90662,1,1,1
2019,90663,1,2,1
2019,90664,1,2,1
2019,90665,2,1,1
2019,90666,9,2,1
2019,90667,26,1,1
2019,90668,1,2,1
2019,90669,1,1,1
2019,90670,34,2,1
2019,90671,2,2,1
2019,90672,4,2,1
2019,90673,1,1,1
2019,90675,12,1,1
2019,90676,25,2,1
2019,90677,2,2,1
2019,90679,5,2,1
2019,90680,10,1,1
2019,90682,16,1,1
2019,90686,5,2,1
2019,90687,7,1,1
2019,90688,11,1,1
2019,90689,7,2,1
2019,90690,8,2,1
2019,90691,2,2,1
2019,90692,28,1,1
2019,90693,1,1,1
2019,90694,4,1,1
2019,90695,3,1,1
2019,90696,7,1,1
2019,90697,3,2,1
2019,90699,2,1,1
2019,90700,4,1,1
2019,90701,1,1,1
2019,90703,7,2,1
2019,90704,13,1,1
2019,90705,13,2,1
2019,90708,10,1,1
2019,90709,2,1,1
2019,90710,7,2,1
2019,90711,8,1,1
2019,90712,7,1,1
2019,90713,9,2,1
2019,90714,72,2,1
2019,90715,16,2,1
2019,90717,29,1,1
2019,90719,1,1,1
2019,90720,9,2,1
2019,90721,3,2,1
2019,90722,13,2,1
2019,90728,43,1,1
2019,90732,20,1,1
2019,90734,3,2,1
2019,90738,56,1,1
2019,90739,11,1,1
2019,90743,19,1,1
2019,90745,28,1,1
2019,90747,6,1,1
2019,90748,32,1,1
2019,90750,17,1,1
2019,90751,4,1,1
2019,90752,12,1,1
2019,90753,14,1,1
2019,90754,10,1,1
2019,90755,2,1,1
2019,90756,7,1,1
2019,90760,12,2,1
2019,90761,23,2,1
2019,90762,1,1,1
2019,90764,4,1,1
2019,90766,25,1,1
2019,90770,11,1,1
2019,90771,7,1,1
2019,90772,30,2,1
2019,90773,7,2,1
2019,90774,3,1,1
2019,90775,12,2,1
2019,90776,6,2,1
2019,90777,18,2,1
2019,90779,1,2,1
2019,90780,4,1,1
2019,90781,14,2,1
2019,90787,4,1,1
2019,90789,25,1,1
2019,90790,3,2,1
2019,90793,8,1,1
2019,90794,1,1,1
2019,90795,3,2,1
2019,90796,12,1,1
2019,90797,29,1,1
2019,90798,16,2,1
2019,90799,54,2,1
2019,90800,4,1,1
2019,90802,6,1,1
2019,90805,14,1,1
2019,90807,4,2,1
2019,90808,40,2,1
2019,90809,20,1,1
2019,90815,20,1,1
2019,90816,62,2,1
2019,90818,12,1,1
2019,90822,2,2,1
2019,90824,12,2,1
2019,90825,6,1,1
2019,90826,7,2,1
2019,90827,14,2,1
2019,90831,1,1,1
2019,90832,2,1,1
2019,90833,4,1,1
2019,90834,27,1,1
2019,90835,29,2,1
2019,90836,29,2,1
2019,90838,8,2,1
2019,90839,2,2,1
2019,90841,1,1,1
2019,90842,2,1,1
2019,90843,2,2,1
2019,90844,38,1,1
2019,90846,6,1,1
2019,90847,15,1,1
2019,90850,3,2,1
2019,90851,1,1,1
2019,90853,7,1,1
2019,90854,2,2,1
2019,90856,25,1,1
2019,90858,1,2,1
2019,90860,9,1,1
2019,90862,4,1,1
2019,90864,2,2,1
2019,90865,4,1,1
2019,90866,2,2,1
2019,90868,3,1,1
2019,90869,2,1,1
2019,90871,42,1,1
2019,90872,12,2,1
2019,90873,133,1,1
2019,90874,22,1,1
2019,90875,2,1,1
2019,90876,50,2,1
2019,90879,1,2,1
2019,90880,23,2,1
2019,90881,13,2,1
2019,90882,1,1,1
2019,90883,1,1,1
2019,90884,2,2,1
2019,90885,3,1,1
2019,90886,71,2,1
2019,90887,436,2,1
2019,90890,9,2,1
2019,90891,3,1,1
2019,90892,17,1,1
2019,90893,20,2,1
2019,90894,97,1,1
2019,90895,8,2,1
2019,90896,10,2,1
2019,90897,10,2,1
2019,90898,7,1,1
2019,90900,1,1,1
2019,90901,89,2,1
2019,90903,9,1,1
2019,90904,2,2,1
2019,90906,16,2,1
2019,90907,2,2,1
2019,90908,20,1,1
2019,90909,3,1,1
2019,90911,12,2,1
2019,90912,4,1,1
2019,90916,135,1,1
2019,90919,17,1,1
2019,90921,330,1,1
2019,90924,5,1,1
2019,90926,16,1,1
2019,90927,3,1,1
2019,90928,2,1,1
2019,90930,1,1,1
2019,90935,35,2,1
2019,90937,22,1,1
2019,90938,5,2,1
2019,90939,6,2,1
2019,90941,65,2,1
2019,90942,2,1,1
2019,90943,16,2,1
2019,90946,11,2,1
2019,90947,2,1,1
2019,90949,3,1,1
2019,90951,1,1,1
2019,90953,3,2,1
2019,90957,2,2,1
2019,90960,5,1,1
2019,90961,45,2,1
2019,90962,1274,2,1
2019,90963,1095,2,1
2019,90966,12,2,1
2019,90967,6,1,1
2019,90968,3,1,1
2019,90971,3,2,1
2019,90973,1,1,1
2019,90974,2,1,1
2019,90975,47,1,1
2019,90976,2,2,1
2019,90977,1,2,1
2019,90978,28,2,1
2019,90979,54,2,1
2019,90980,9,2,1
2019,90981,10,2,1
2019,90982,31,1,1
2019,90983,27,2,1
2019,90984,2,1,1
2019,90985,11,2,1
2019,90987,1,2,1
2019,90988,84,1,1
2019,90991,3,2,1
2019,90992,22,1,1
2019,90993,25,2,1
2019,90995,5,2,1
2019,90996,25,2,1
2019,91000,1,1,1
2019,91001,25,1,1
2019,91002,21,1,1
2019,91003,21,1,1
2019,91005,5,2,1
2019,91006,1,2,1
2019,91009,4,2,1
2019,91010,32,2,1
2019,91011,1,2,1
2019,91012,2,2,1
2019,91014,22,1,1
2019,91020,1,1,1
2019,91021,17,2,1
2019,91022,6,1,1
2019,91023,20,1,1
2019,91025,5,1,1
2019,91027,23,1,1
2019,91028,2,2,1
2019,91030,99,1,1
2019,91031,28,2,1
2019,91035,2,2,1
2019,91037,23,1,1
2019,91038,7,2,1
2019,91040,2,1,1
2019,91041,1,1,1
2019,91042,25,2,1
2019,91043,1,1,1
2019,91044,15,1,1
2019,91045,61,2,1
2019,91047,38,1,1
2019,91048,15,1,1
2019,91049,19,1,1
2019,91050,1,1,1
2019,91051,1,1,1
2019,91053,17,1,1
2019,91054,42,2,1
2019,91055,37,1,1
2019,91056,32,2,1
2019,91060,56,2,1
2019,91061,21,2,1
2019,91068,19,2,1
2019,91069,38,1,1
2019,91070,33,1,1
2019,91071,50,1,1
2019,91072,1,2,1
2019,91073,8,2,1
2019,91074,1,1,1
2019,91075,3,1,1
2019,91077,3,1,1
2019,91079,13,1,1
2019,91080,11,1,1
2019,91081,14,1,1
2019,91083,1,2,1
2019,91086,2,2,1
2019,91087,1,1,1
2019,91089,34,1,1
2019,91090,4,2,1
2019,91091,6,2,1
2019,91098,11,2,1
2019,91099,1,1,1
2019,91100,1,1,1
2019,91101,20,1,1
2019,91102,21,1,1
2019,91104,57,2,1
2019,91107,2,2,1
2019,91110,10,1,1
2019,91111,12,1,1
2019,91112,34,2,1
2019,91113,13,2,1
2019,91114,3,2,1
2019,91115,3,1,1
2019,91116,29,2,1
2019,91117,2,2,1
2019,91118,1,2,1
2019,91119,3,1,1
2019,91121,18,2,1
2019,91124,8,2,1
2019,91126,8,2,1
2019,91127,4,1,1
2019,91128,2,1,1
2019,91129,2,2,1
2019,91130,5,2,1
2019,91131,5,1,1
2019,91133,10,2,1
2019,91136,57,1,1
2019,91138,29,2,1
2019,91139,30,1,1
2019,91140,23,1,1
2019,91141,1072,2,1
2019,91142,46,1,1
2019,91143,1,1,1
2019,91144,19,1,1
2019,91146,5,2,1
2019,91147,2,1,1
2019,91148,5,2,1
2019,91149,4,1,1
2019,91150,4,2,1
2019,91151,9,1,1
2019,91152,5,2,1
2019,91153,21,1,1
2019,91154,2,1,1
2019,91155,10,1,1
2019,91156,12,1,1
2019,91157,13,2,1
2019,91158,6,2,1
2019,91159,11,1,1
2019,91160,43,2,1
2019,91161,10,1,1
2019,91162,2,2,1
2019,91163,5,2,1
2019,91164,5,1,1
2019,91165,2,1,1
2019,91166,7,2,1
2019,91167,13,1,1
2019,91168,8,1,1
2019,91169,36,1,1
2019,91170,13,2,1
2019,91171,4,1,1
2019,91172,15,2,1
2019,91174,6,1,1
2019,91175,20,1,1
2019,91176,9,1,1
2019,91177,30,2,1
2019,91178,25,2,1
2019,91179,39,1,1
2019,91180,29,2,1
2019,91181,29,2,1
2019,91182,62,2,1
2019,91183,19,2,1
2019,91184,22,2,1
2019,91185,3,2,1
2019,91186,86,2,1
2019,91187,18,2,1
2019,91188,8,1,1
2019,91189,2,1,1
2019,91191,7,2,1
2019,91192,3,2,1
2019,91193,6,1,1
2019,91194,7,1,1
2019,91195,4,2,1
2019,91196,11,1,1
2019,91197,1,1,1
2019,91198,2,2,1
2019,91199,5,1,1
2019,91201,9,2,1
2019,91202,10,2,1
2019,91203,18,1,1
2019,91204,9,2,1
2019,91205,3,1,1
2019,91206,5,1,1
2019,91207,7,2,1
2019,91208,7,2,1
2019,91209,17,1,1
2019,91210,4,1,1
2019,91211,11,2,1
2019,91212,4,2,1
2019,91213,2,2,1
2019,91214,2,1,1
2019,91216,66,1,1
2019,91218,6,1,1
2019,91219,5,1,1
2019,91220,1,1,1
2019,91221,16,1,1
2019,91222,7,2,1
2019,91223,29,1,1
2019,91224,12,1,1
2019,91225,21,2,1
2019,91226,137,1,1
2019,91227,11,1,1
2019,91228,5,1,1
2019,91229,7,1,1
2019,91230,46,1,1
2019,91231,16,2,1
2019,91233,4,2,1
2019,91234,49,1,1
2019,91235,7,1,1
2019,91236,1788,2,1
2019,91237,993,2,1
2019,91238,7,2,1
2019,91240,1,1,1
2019,91242,21,1,1
2019,91244,33,1,1
2019,91245,14,1,1
2019,91246,15,2,1
2019,91247,6,1,1
2019,91250,38,1,1
2019,91251,1,2,1
2019,91252,1,2,1
